year,week,SMN,SMT,VCI,TCI,VHI
2006,50,0.089,302.97,51.76,78.05,64.9
2006,51,0.091,303.34,55.13,74.98,65.05
2006,52,0.093,303.82,59.19,68.52,63.85
2007,1,0.095,304.54,63.55,62.62,63.08
2007,2,0.096,304.9,65.31,60.17,62.74
2007,3,0.097,305.78,67.4,52.75,60.08
2007,4,0.097,306.87,68.1,45.1,56.6
2007,5,0.096,307.49,66.81,45.38,56.1
2007,6,0.095,308.59,66.86,37.77,52.31
2007,7,0.095,309.76,67.97,30.02,48.99
2007,8,0.094,310.58,67.97,28.52,48.24
2007,9,0.092,311.28,64.63,27.57,46.1
2007,10,0.089,311.96,60.79,26.96,43.87
2007,11,0.087,312.7,57.78,24.33,41.05
2007,12,0.085,313.36,57.77,20.17,38.97
2007,13,0.083,313.48,57.54,21.41,39.47
2007,14,0.081,313.64,56.49,20.17,38.33
2007,15,0.079,313.62,57.61,22.55,40.08
2007,16,0.077,313.38,58.7,26.63,42.66
2007,17,0.073,312.71,56.26,30.9,43.58
2007,18,0.068,311.38,50.7,39.15,44.93
2007,19,0.064,310.14,45.89,45.23,45.56
2007,20,0.062,308.98,43.95,48.91,46.43
2007,21,0.06,307.93,43.02,51.61,47.31
2007,22,0.058,306.95,41.51,53.58,47.54
2007,23,0.056,306.17,39.55,56.23,47.89
2007,24,0.054,305.67,36.49,60.81,48.65
2007,25,0.052,305.41,35.97,62.3,49.13
2007,26,0.051,305.17,38.78,63.6,51.19
2007,27,0.05,305.51,43.44,59.15,51.3
2007,28,0.05,306.07,48.83,51.81,50.32
2007,29,0.05,306.49,53.15,47.91,50.53
2007,30,0.05,306.92,56.9,41.45,49.18
2007,31,0.049,307.08,59.28,39.88,49.58
2007,32,0.049,307.1,58.91,41.48,50.2
2007,33,0.05,307.4,60.07,41.01,50.54
2007,34,0.052,307.95,64.84,38.21,51.52
2007,35,0.053,308.39,66.96,36.7,51.83
2007,36,0.056,308.76,68.05,34.19,51.12
2007,37,0.059,309.08,71.65,32.89,52.27
2007,38,0.064,309.37,75.32,31.82,53.57
2007,39,0.07,309.99,78.94,24.94,51.94
2007,40,0.079,310.79,81.75,16.76,49.26
2007,41,0.084,311.04,79.63,14.9,47.27
2007,42,0.087,310.84,73.99,15.56,44.77
2007,43,0.089,310.32,71.29,16.52,43.9
2007,44,0.089,309.41,67.95,20.49,44.22
2007,45,0.088,308.07,62.02,29.24,45.63
2007,46,0.088,307.25,58.15,32.37,45.26
2007,47,0.088,306.92,56.76,30.74,43.75
2007,48,0.088,306.52,54.24,30.51,42.38
2007,49,0.087,306.19,51.83,31.34,41.58
2007,50,0.087,305.98,50.36,36.1,43.23
2007,51,0.086,305.68,47.47,41.61,44.54
2007,52,0.086,305.61,47.15,43.19,45.17
2008,1,0.086,305.86,48.2,43.42,45.81
2008,2,0.087,306.24,50.91,40.69,45.8
2008,3,0.089,306.81,55.25,37.73,46.49
2008,4,0.091,307.28,59.92,38.85,49.38
2008,5,0.093,307.86,65.28,39.63,52.45
2008,6,0.094,308.67,69.12,36.17,52.64
2008,7,0.096,309.78,74.55,29.52,52.03
2008,8,0.098,310.99,80.04,22.17,51.11
2008,9,0.099,312.02,84.25,16.31,50.28
2008,10,0.1,313.03,87.61,10.75,49.18
2008,11,0.098,313.55,85.57,11.44,48.5
2008,12,0.095,313.61,80.92,16.75,48.84
2008,13,0.09,313.5,73.92,21.54,47.73
2008,14,0.084,313.66,64.99,20.43,42.71
2008,15,0.079,313.76,59.14,21.24,40.19
2008,16,0.074,313.41,53.87,26.45,40.16
2008,17,0.07,312.75,52.02,30.43,41.23
2008,18,0.066,311.9,49.19,33.25,41.22
2008,19,0.064,310.84,45.86,37.98,41.92
2008,20,0.062,310.03,44.82,38.51,41.67
2008,21,0.061,309.36,45.77,38.11,41.94
2008,22,0.061,309.2,49.7,32.64,41.17
2008,23,0.061,309.16,53.83,26.75,40.29
2008,24,0.06,309.01,54.7,23.53,39.11
2008,25,0.058,308.64,55.25,21.49,38.37
2008,26,0.056,308.08,56.49,22.25,39.37
2008,27,0.055,307.9,59.56,22.24,40.9
2008,28,0.053,307.71,60.43,23.48,41.96
2008,29,0.051,307.17,57.26,35.52,46.39
2008,30,0.049,306.66,55.75,46.14,50.94
2008,31,0.048,306.46,55.27,51.55,53.41
2008,32,0.048,306.74,56.8,49.14,52.97
2008,33,0.05,307.51,61.69,39.58,50.63
2008,34,0.051,308.22,64.63,33.13,48.88
2008,35,0.054,309.08,68.29,23.97,46.13
2008,36,0.056,309.37,68.85,23.56,46.21
2008,37,0.058,309.48,67.53,26.01,46.77
2008,38,0.062,309.93,68.91,23.27,46.09
2008,39,0.066,309.79,64.57,27.19,45.88
2008,40,0.069,309.49,57.57,32.55,45.06
2008,41,0.073,308.71,53.08,42.18,47.63
2008,42,0.077,307.6,51.07,52.61,51.84
2008,43,0.081,306.75,54.07,55.51,54.79
2008,44,0.087,306.43,61.66,51.6,56.63
2008,45,0.093,306.08,70.65,50.22,60.44
2008,46,0.099,306.12,78.66,44.58,61.62
2008,47,0.103,306.2,83.03,38.71,60.87
2008,48,0.104,306.3,83.29,33.01,58.15
2008,49,0.104,305.87,81.97,35.24,58.61
2008,50,0.104,306.01,81.33,35.98,58.66
2008,51,0.103,306.65,79.27,27.61,53.44
2008,52,0.1,306.8,74.78,26.09,50.44
2009,1,0.095,306.67,67.91,31.24,49.57
2009,2,0.092,306.83,63.35,32.04,47.7
2009,3,0.09,307.32,61.71,30.87,46.29
2009,4,0.088,307.67,58.91,34,46.45
2009,5,0.088,308.48,59.08,31.48,45.28
2009,6,0.087,309.42,59.34,25.61,42.48
2009,7,0.087,310.32,60.12,21.58,40.85
2009,8,0.087,311.18,60.33,19.19,39.76
2009,9,0.084,311.5,56.22,23.99,40.11
2009,10,0.082,311.9,51.99,27.85,39.92
2009,11,0.08,312.6,48.93,26.05,37.49
2009,12,0.078,313.18,46.93,23.02,34.97
2009,13,0.076,313.48,45.88,21.25,33.56
2009,14,0.075,313.83,45.94,17.15,31.55
2009,15,0.075,314.53,51.16,10.12,30.64
2009,16,0.075,314.96,57.81,5.55,31.68
2009,17,0.075,314.95,63.23,3.4,33.32
2009,18,0.073,314.69,65.79,2.59,34.19
2009,19,0.071,314.37,65.31,2.23,33.77
2009,20,0.069,313.59,62.12,4.03,33.08
2009,21,0.066,312.93,60.07,4.51,32.29
2009,22,0.063,312.1,56.6,5.72,31.16
2009,23,0.061,311.18,53.77,7.07,30.42
2009,24,0.058,310.28,49.42,9.39,29.41
2009,25,0.055,309.34,45.24,12.53,28.89
2009,26,0.051,308.18,39.55,20.63,30.09
2009,27,0.047,307.45,36.38,28.98,32.68
2009,28,0.046,307.34,38.04,29.96,34
2009,29,0.046,307.51,40.9,29.61,35.25
2009,30,0.046,307.67,44.79,28.56,36.68
2009,31,0.046,307.84,49.09,27.08,38.08
2009,32,0.047,308.2,54.39,22.12,38.26
2009,33,0.048,308.62,57.35,19.4,38.37
2009,34,0.05,309.09,60.56,18.8,39.68
2009,35,0.052,309.54,63.58,18.22,40.9
2009,36,0.055,309.88,65.49,17.31,41.4
2009,37,0.057,310.22,66.45,16.57,41.51
2009,38,0.061,310.35,65.59,18.47,42.03
2009,39,0.064,310.18,60.44,22.14,41.29
2009,40,0.067,309.96,54.42,26.5,40.46
2009,41,0.071,309.79,51.83,28.97,40.4
2009,42,0.076,309.69,49.77,27.93,38.85
2009,43,0.079,309.61,51.52,23.39,37.46
2009,44,0.082,309.52,52.33,18.43,35.38
2009,45,0.083,309.29,51.59,15.45,33.52
2009,46,0.082,309.02,48.88,12.75,30.82
2009,47,0.081,308.6,45.12,12.05,28.58
2009,48,0.08,308.24,43.12,11.1,27.11
2009,49,0.079,307.97,41.25,10.05,25.65
2009,50,0.08,307.89,41.65,9.98,25.81
2009,51,0.08,307.97,41.77,9.1,25.43
2009,52,0.08,308.05,43.1,8.57,25.83
2010,1,0.071,307.11,26.81,25.59,26.2
2010,2,0.069,307.01,24.27,29.71,26.99
2010,3,0.066,306.82,21.01,37.49,29.25
2010,4,0.065,306.8,18.83,45.75,32.29
2010,5,0.063,307.11,17.38,50.67,34.02
2010,6,0.063,307.96,17.43,46.71,32.07
2010,7,0.061,308.79,16.51,44.62,30.56
2010,8,0.061,309.41,16.28,46.51,31.39
2010,9,0.062,310.2,16.74,44.94,30.84
2010,10,0.063,310.92,17.77,44.3,31.04
2010,11,0.065,311.7,19.91,41.58,30.74
2010,12,0.065,312.27,21.48,38.36,29.92
2010,13,0.063,312.15,20.72,42.71,31.71
2010,14,0.062,312.23,20.56,41.41,30.99
2010,15,0.06,312.09,18.24,44.11,31.18
2010,16,0.057,311.28,16.8,55.5,36.15
2010,17,0.053,309.82,15.43,66.17,40.8
2010,18,0.05,307.99,13.82,73.7,43.76
2010,19,0.049,306.66,13.21,76.18,44.7
2010,20,0.048,305.86,14.78,75.31,45.04
2010,21,0.048,305.29,16.58,73.53,45.06
2010,22,0.049,305.31,20.33,67.38,43.86
2010,23,0.05,305.31,24.23,63.48,43.85
2010,24,0.05,305.54,26.99,61.58,44.28
2010,25,0.05,305.66,29.04,58.82,43.93
2010,26,0.048,305.33,30.59,60.91,45.75
2010,27,0.047,305.47,32.99,59.28,46.13
2010,28,0.046,305.85,35.53,55.23,45.38
2010,29,0.045,306.06,35.94,55.86,45.9
2010,30,0.044,306.14,34.93,55.25,45.09
2010,31,0.043,306.09,33.55,57.71,45.63
2010,32,0.042,306.26,31.64,57.26,44.45
2010,33,0.042,306.51,28.96,57.77,43.36
2010,34,0.042,306.98,28.48,55.75,42.11
2010,35,0.043,307.6,28.93,50.19,39.56
2010,36,0.045,307.92,29.28,47.71,38.49
2010,37,0.047,308.05,29.52,48.73,39.13
2010,38,0.05,308.41,29.8,45.85,37.82
2010,39,0.054,308.92,30.94,39.71,35.33
2010,40,0.058,309.51,30.48,33.04,31.76
2010,41,0.062,309.98,29.76,27.47,28.62
2010,42,0.065,310.3,26.83,21.71,24.27
2010,43,0.068,310.6,26.52,13.62,20.07
2010,44,0.07,310.4,26.79,10.67,18.73
2010,45,0.072,309.97,28.28,9.88,19.08
2010,46,0.074,309.59,30.31,8.79,19.55
2010,47,0.074,309.28,31.29,7.72,19.5
2010,48,0.075,308.93,32.8,7.18,19.99
2010,49,0.075,308.23,31.44,9.13,20.29
2010,50,0.075,307.62,29.65,14.07,21.86
2010,51,0.075,307.32,29.04,18.25,23.65
2010,52,0.075,307.25,30.35,20.17,25.26
2011,1,0.076,307.33,32.4,22.18,27.29
2011,2,0.076,307.64,34.41,20.88,27.64
2011,3,0.076,308.26,36.5,17.66,27.08
2011,4,0.078,309.16,40.31,12.93,26.62
2011,5,0.079,309.86,44.49,11.45,27.97
2011,6,0.08,310.37,47.02,11.3,29.16
2011,7,0.08,310.93,48.45,12.14,30.29
2011,8,0.079,311.48,48.08,14.41,31.25
2011,9,0.079,312.18,48.39,13.37,30.88
2011,10,0.079,312.79,48.26,13.94,31.1
2011,11,0.079,313.24,48.88,15.68,32.28
2011,12,0.078,313.71,49.6,14.54,32.07
2011,13,0.076,313.89,47.27,15.15,31.21
2011,14,0.072,313.9,40.07,16.81,28.44
2011,15,0.067,313.92,34.78,19.03,26.91
2011,16,0.064,313.24,31.79,29.29,30.54
2011,17,0.061,312.26,31.54,36.94,34.24
2011,18,0.059,310.92,32.18,43.97,38.08
2011,19,0.058,309.91,33.32,47.05,40.18
2011,20,0.058,309.15,37.34,46.74,42.04
2011,21,0.06,308.61,43.8,44.66,44.23
2011,22,0.06,308.2,48.88,41.48,45.18
2011,23,0.06,307.84,51.99,39.47,45.73
2011,24,0.058,307.44,51.53,41.14,46.33
2011,25,0.057,307.23,52.14,39.77,45.96
2011,26,0.055,306.89,53.24,39.87,46.55
2011,27,0.053,306.83,54.98,39.41,47.19
2011,28,0.052,306.94,56.55,37.6,47.08
2011,29,0.05,306.88,57.3,41.62,49.46
2011,30,0.05,307.04,59.13,40.04,49.59
2011,31,0.049,307.35,59.6,35.95,47.77
2011,32,0.049,307.76,60.7,30.37,45.54
2011,33,0.05,308.32,61.48,24.74,43.11
2011,34,0.05,308.55,59.75,27.69,43.72
2011,35,0.051,308.86,60.15,28.6,44.37
2011,36,0.053,309.21,59.77,26.83,43.3
2011,37,0.055,309.67,58.69,23.74,41.21
2011,38,0.059,310.26,59.38,19.12,39.25
2011,39,0.063,310.45,57.26,18.63,37.95
2011,40,0.067,310.43,53.28,20.83,37.05
2011,41,0.07,310.28,48.75,23.5,36.13
2011,42,0.073,310.05,42.91,24.47,33.69
2011,43,0.074,309.56,39.29,24.8,32.05
2011,44,0.076,309.09,37.97,23.65,30.81
2011,45,0.077,308.66,38.9,22.66,30.78
2011,46,0.078,308.31,39.29,20.69,29.99
2011,47,0.077,307.61,37.24,22.98,30.11
2011,48,0.078,307.17,38.18,23.08,30.63
2011,49,0.078,306.83,38.34,23.48,30.91
2011,50,0.079,306.62,37.99,27.24,32.62
2011,51,0.079,306.62,38.81,28.32,33.56
2011,52,0.08,306.7,41.28,27.84,34.56
2012,1,0.081,306.87,44.05,28.81,36.43
2012,2,0.081,307.2,45.32,26.85,36.09
2012,3,0.081,307.67,47,25.5,36.25
2012,4,0.08,308.04,47.39,28.14,37.77
2012,5,0.08,308.57,48.36,29.3,38.83
2012,6,0.08,309.15,50.38,29.06,39.72
2012,7,0.08,309.77,51.93,29.78,40.86
2012,8,0.08,310.38,52.28,31.65,41.96
2012,9,0.08,311.13,52.58,30.4,41.49
2012,10,0.079,311.88,51.27,28.88,40.08
2012,11,0.079,312.76,50.73,24.07,37.4
2012,12,0.077,313.01,48.5,26,37.25
2012,13,0.074,313.31,44.73,24.44,34.58
2012,14,0.071,313.92,40.17,16.92,28.54
2012,15,0.068,313.88,36.31,19.77,28.04
2012,16,0.066,313.5,36.93,25.71,31.32
2012,17,0.064,312.73,38.4,31.29,34.85
2012,18,0.062,311.71,41.22,35.88,38.55
2012,19,0.062,310.73,44.02,39.22,41.62
2012,20,0.063,310.16,48.14,37.3,42.72
2012,21,0.063,309.94,52.5,32.58,42.54
2012,22,0.061,308.64,51.81,37.68,44.75
2012,23,0.062,308.36,56.48,34.55,45.52
2012,24,0.061,308,59.09,34.8,46.94
2012,25,0.06,307.58,62.11,35.15,48.63
2012,26,0.059,307.2,66.44,35.3,50.87
2012,27,0.057,307.05,65.74,35.98,50.86
2012,28,0.055,307.14,66.86,34.35,50.61
2012,29,0.053,307.34,66.41,33.27,49.84
2012,30,0.051,307.65,64.09,29.28,46.69
2012,31,0.049,307.88,62.41,26.43,44.42
2012,32,0.048,308,58.37,25.72,42.04
2012,33,0.047,308.16,54.38,27.53,40.96
2012,34,0.048,308.48,52.11,29.31,40.71
2012,35,0.048,308.7,48.88,31.65,40.26
2012,36,0.048,308.83,45.28,33.15,39.22
2012,37,0.05,309.03,43.48,33.83,38.66
2012,38,0.053,309.32,44.21,32.59,38.4
2012,39,0.057,309.49,42.91,31.88,37.39
2012,40,0.062,309.27,39.92,36.12,38.02
2012,41,0.066,309,38.91,39.55,39.23
2012,42,0.071,308.78,38.49,39.65,39.07
2012,43,0.075,308.56,40.89,36.16,38.53
2012,44,0.078,308.03,43.54,35.02,39.28
2012,45,0.081,307.43,47.51,35.88,41.69
2012,46,0.084,307.27,51.44,31.95,41.7
2012,47,0.086,307.13,52.14,28.45,40.29
2012,48,0.086,306.88,52.06,26.51,39.29
2012,49,0.086,306.5,51.4,27.63,39.52
2012,50,0.086,306.32,50.93,31.54,41.24
2012,51,0.086,306.39,50.52,31.41,40.97
2012,52,0.086,306.5,50.88,30.41,40.65
2013,1,0.088,305.45,53.43,50.51,51.97
2013,2,0.089,305.8,55.05,48.05,51.55
2013,3,0.089,306.34,55.79,45.66,50.72
2013,4,0.089,307.65,56.65,35.57,46.11
2013,5,0.088,308.29,57.62,35.37,46.49
2013,6,0.087,308.72,57.7,37.22,47.46
2013,7,0.086,309.27,56.98,39.52,48.25
2013,8,0.084,309.82,54.12,41.92,48.02
2013,9,0.081,310.23,48.69,45.8,47.25
2013,10,0.076,310.46,41.02,51.95,46.49
2013,11,0.074,310.64,35.99,57.81,46.9
2013,12,0.069,310.99,29.65,57.52,43.58
2013,13,0.066,311.07,27.84,58.56,43.2
2013,14,0.063,311.4,25.93,53.73,39.83
2013,15,0.061,311.41,25.95,53.27,39.61
2013,16,0.06,311.26,27.51,54.1,40.81
2013,17,0.059,310.99,29.71,49.65,39.68
2013,18,0.058,310.72,32.54,42.81,37.67
2013,19,0.057,310.23,32.82,40.9,36.86
2013,20,0.056,309.96,33.22,37.65,35.44
2013,21,0.054,309.39,32.09,37.05,34.57
2013,22,0.052,308.7,29.58,37.01,33.29
2013,23,0.05,307.95,27.04,38.65,32.84
2013,24,0.048,307.52,23.54,40.28,31.91
2013,25,0.045,306.85,20.67,44.58,32.63
2013,26,0.043,306.5,20.11,44.98,32.55
2013,27,0.041,306.2,20.5,48.73,34.61
2013,28,0.041,306.17,22.53,50.97,36.75
2013,29,0.04,306.04,24.43,56.99,40.71
2013,30,0.041,306.26,27.86,53.85,40.85
2013,31,0.041,306.66,32.94,48.16,40.55
2013,32,0.042,307.08,37.1,43.45,40.27
2013,33,0.044,307.48,39.92,41.11,40.52
2013,34,0.045,307.79,43.46,41.82,42.64
2013,35,0.047,308.1,45.91,41.57,43.74
2013,36,0.049,308.37,47.73,40.45,44.09
2013,37,0.051,308.59,45.81,40.24,43.03
2013,38,0.053,308.49,41.95,43.61,42.79
2013,39,0.056,308.32,39.62,46.58,43.1
2013,40,0.06,308.08,36.21,50.14,43.18
2013,41,0.064,307.63,36.31,54.93,45.62
2013,42,0.069,306.89,36.43,60.16,48.3
2013,43,0.074,306.12,40.22,61.69,50.95
2013,44,0.078,305.47,44.66,61.02,52.84
2013,45,0.083,305.05,50.24,60.58,55.41
2013,46,0.087,304.66,54.82,59.91,57.36
2013,47,0.091,304.59,59,56.19,57.6
2013,48,0.095,304.6,63.07,51.88,57.47
2013,49,0.097,304.68,65.23,49.67,57.45
2013,50,0.097,304.85,65.59,52.92,59.26
2013,51,0.097,304.9,64.72,53.7,59.21
2013,52,0.096,305.1,64.7,51.44,58.07
2014,1,0.095,305.55,65.14,49.37,57.26
2014,2,0.095,305.9,64.51,47.11,55.81
2014,3,0.094,306.46,63.86,44.59,54.22
2014,4,0.093,307.62,63.36,36.66,50.01
2014,5,0.092,308.19,63.58,37.35,50.47
2014,6,0.091,308.65,63.16,38.81,50.99
2014,7,0.089,309.13,62.35,41.8,52.08
2014,8,0.087,309.56,59.95,45.87,52.91
2014,9,0.084,309.97,55.18,49.78,52.48
2014,10,0.08,310.45,48.02,52.01,50.01
2014,11,0.077,310.87,43.18,54.18,48.68
2014,12,0.072,311.28,36.66,52.62,44.64
2014,13,0.069,311.45,33.85,52.35,43.1
2014,14,0.066,312.13,30.29,42.78,36.53
2014,15,0.062,312.52,28.43,37.51,32.97
2014,16,0.06,312.59,28.02,36.04,32.03
2014,17,0.058,312.37,28.44,32.86,30.65
2014,18,0.057,311.93,29.87,30.03,29.95
2014,19,0.055,311.21,29.51,31.32,30.41
2014,20,0.055,310.43,30.75,33.01,31.88
2014,21,0.054,309.59,31.31,35.15,33.23
2014,22,0.053,308.95,30.68,34.69,32.68
2014,23,0.051,308.45,30.22,33.61,31.92
2014,24,0.049,307.98,27.91,35.08,31.5
2014,25,0.047,307.33,25.46,38.46,31.96
2014,26,0.045,307.05,24.87,37.51,31.19
2014,27,0.043,306.98,25.1,37.14,31.12
2014,28,0.042,307,26.6,36.82,31.71
2014,29,0.041,307.14,27.89,36.97,32.43
2014,30,0.041,307.51,30.28,31.75,31.01
2014,31,0.041,307.67,33.46,29.84,31.65
2014,32,0.042,307.69,36.11,31.77,33.94
2014,33,0.043,307.62,38.7,38.15,38.42
2014,34,0.045,307.56,42.84,45.45,44.14
2014,35,0.047,307.76,46.23,46.93,46.58
2014,36,0.05,307.95,49.68,46.54,48.11
2014,37,0.052,307.9,49.87,49.59,49.73
2014,38,0.055,307.64,47.82,54.57,51.19
2014,39,0.059,307.53,46.48,56.22,51.35
2014,40,0.063,307.35,43.51,58.85,51.18
2014,41,0.069,307.14,44.72,60.69,52.7
2014,42,0.074,306.87,45.17,60.49,52.83
2014,43,0.078,306.65,48.38,56.02,52.2
2014,44,0.081,306.52,49.99,50.15,50.07
2014,45,0.083,306.4,50.9,46.43,48.66
2014,46,0.084,306.03,49.93,45.21,47.57
2014,47,0.085,305.88,49.16,42.09,45.63
2014,48,0.086,305.93,49.43,37.12,43.27
2014,49,0.086,306.06,48.54,33.06,40.8
2014,50,0.086,306.35,46.61,31.42,39.02
2014,51,0.085,306.51,44.65,30.02,37.33
2014,52,0.084,306.77,44.14,26.92,35.53
2015,1,0.084,307.16,44.56,25.04,34.8
2015,2,0.083,307.62,45.01,22.18,33.59
2015,3,0.083,308.16,45.7,20.83,33.26
2015,4,0.083,309.27,46.76,13.74,30.25
2015,5,0.083,309.93,48.15,12.82,30.48
2015,6,0.082,310.56,48.66,11.36,30.01
2015,7,0.082,311.35,48.58,9.24,28.91
2015,8,0.08,311.94,46.04,10.19,28.12
2015,9,0.077,312.37,41,12.66,26.83
2015,10,0.073,312.71,34.37,17.06,25.72
2015,11,0.071,313,31.1,20.89,25.99
2015,12,0.067,313.36,25.61,20.84,23.22
2015,13,0.064,313.53,23.95,21.24,22.6
2015,14,0.061,313.49,21.62,23.03,22.33
2015,15,0.059,313.15,21.02,28.69,24.85
2015,16,0.057,312.65,22.06,35.06,28.56
2015,17,0.056,311.87,23.93,39.19,31.56
2015,18,0.056,310.83,27.16,42.47,34.82
2015,19,0.055,309.97,29.45,44.22,36.84
2015,20,0.056,309.64,32.89,41.06,36.98
2015,21,0.055,309.25,34.86,38.64,36.75
2015,22,0.054,308.72,35.22,37.09,36.15
2015,23,0.053,308.25,35.36,35.75,35.56
2015,24,0.051,308.05,33.05,34.32,33.69
2015,25,0.049,307.79,31.16,32.31,31.73
2015,26,0.047,307.84,30.94,25.6,28.27
2015,27,0.045,307.67,31.1,25.59,28.34
2015,28,0.044,307.71,32.73,23.73,28.23
2015,29,0.044,307.78,34.55,24.61,29.57
2015,30,0.043,307.62,37.24,29.42,33.32
2015,31,0.043,307.6,40.26,30.81,35.53
2015,32,0.044,307.86,42.62,28.31,35.46
2015,33,0.045,308.03,44.25,30.04,37.14
2015,34,0.046,308.26,46.6,32.27,39.43
2015,35,0.048,308.53,48.25,33.04,40.65
2015,36,0.05,308.91,49.52,30.97,40.24
2015,37,0.052,309.26,47.09,29.35,38.22
2015,38,0.053,309.27,42.62,31.95,37.29
2015,39,0.056,309.17,38.54,35.21,36.87
2015,40,0.058,308.89,32.42,40.27,36.34
2015,41,0.061,308.42,28.11,46.05,37.08
2015,42,0.062,307.73,22.61,51.07,36.84
2015,43,0.064,306.86,21.02,54.17,37.6
2015,44,0.065,306.15,21.05,54.39,37.72
2015,45,0.067,305.62,22.96,54.9,38.93
2015,46,0.069,304.97,24.51,56.8,40.65
2015,47,0.072,304.75,27,54.55,40.77
2015,48,0.075,304.68,30.21,50.95,40.58
2015,49,0.076,304.79,31.47,48.03,39.75
2015,50,0.077,305.12,30.62,48.49,39.55
2015,51,0.077,305.3,29.72,47.2,38.46
2015,52,0.077,305.63,30.45,43.11,36.78
2016,1,0.078,306.2,32.83,38.98,35.91
2016,2,0.079,306.69,35.43,35.09,35.26
2016,3,0.079,307.34,37.3,31.89,34.59
2016,4,0.08,308.5,39.08,24.06,31.57
2016,5,0.08,309.09,41.4,24.27,32.83
2016,6,0.08,309.57,42.42,25.24,33.83
2016,7,0.079,310.02,42.7,28.5,35.6
2016,8,0.078,310.43,40.74,32.53,36.64
2016,9,0.075,310.81,36.29,36.19,36.24
2016,10,0.072,311.34,29.75,37.69,33.72
2016,11,0.069,312.08,25.45,34.77,30.11
2016,12,0.064,312.16,18.92,38.79,28.86
2016,13,0.061,311.74,16.77,47.51,32.14
2016,14,0.058,311.82,14.58,46.78,30.68
2016,15,0.056,311.52,13.68,50.8,32.24
2016,16,0.054,311.05,14.05,56.05,35.05
2016,17,0.052,310.48,15.89,55.59,35.74
2016,18,0.052,310.03,19.2,50.01,34.61
2016,19,0.052,309.6,20.7,46.97,33.84
2016,20,0.052,309.58,23.72,41.14,32.43
2016,21,0.052,309.3,25.71,37.73,31.72
2016,22,0.051,309.02,26.11,33.9,30.01
2016,23,0.05,308.51,25.95,32.95,29.45
2016,24,0.048,307.88,23.51,36.2,29.85
2016,25,0.045,306.83,19.75,44.89,32.32
2016,26,0.043,306.14,18.57,50.14,34.36
2016,27,0.041,305.84,19.12,53.97,36.54
2016,28,0.041,306.03,22.46,52.93,37.69
2016,29,0.041,305.83,25.17,60.01,42.59
2016,30,0.041,305.9,28.66,59.63,44.13
2016,31,0.041,306.24,32.32,55.06,43.68
2016,32,0.042,306.68,34.33,50.13,42.22
2016,33,0.043,307.42,36.25,41.76,39
2016,34,0.044,308.21,38.78,34.18,36.48
2016,35,0.045,308.85,39.84,29.05,34.44
2016,36,0.047,309.48,40.72,23.39,32.05
2016,37,0.049,309.81,37.96,22.79,30.38
2016,38,0.05,310.14,32.82,21.41,27.12
2016,39,0.052,310.48,28.85,18.83,23.84
2016,40,0.054,310.6,23.27,19.05,21.16
2016,41,0.056,310.58,18.42,20.08,19.25
2016,42,0.057,310.36,12.63,20.63,16.63
2016,43,0.058,310.05,10.25,18.91,14.58
2016,44,0.059,309.62,9.75,17.63,13.69
2016,45,0.06,309.17,10.93,16.92,13.93
2016,46,0.062,308.64,12.51,17.01,14.76
2016,47,0.064,308.29,15.06,15.59,15.32
2016,48,0.067,308.08,18.36,13.06,15.71
2016,49,0.068,307.88,20.23,11.37,15.8
2016,50,0.07,307.71,20.38,12.68,16.53
2016,51,0.071,307.59,21.24,14.7,17.97
2016,52,0.072,307.61,24.21,15.28,19.74
2017,1,0.075,307.75,28.81,16.42,22.61
2017,2,0.076,307.87,33.08,18.18,25.63
2017,3,0.078,308.17,36.21,19.84,28.02
2017,4,0.079,308.96,38.77,17.33,28.05
2017,5,0.079,309.25,41.13,21.62,31.37
2017,6,0.079,309.72,42.04,22.67,32.35
2017,7,0.078,310.42,42.37,22.49,32.43
2017,8,0.077,311.03,40.28,23.74,32.01
2017,9,0.074,311.57,35.53,25.34,30.44
2017,10,0.071,312.17,29.12,26.02,27.57
2017,11,0.069,312.66,26.25,26.7,26.48
2017,12,0.064,313.07,20.61,25.82,23.22
2017,13,0.062,313.09,18.89,28.35,23.62
2017,14,0.059,313.52,16.36,23.22,19.79
2017,15,0.056,313.65,15.42,22.3,18.86
2017,16,0.054,313.24,15.87,27.27,21.57
2017,17,0.053,312.23,17.84,34.22,26.03
2017,18,0.053,310.89,21.58,41.04,31.31
2017,19,0.053,309.8,23.74,45.3,34.52
2017,20,0.053,308.93,27.23,47.49,37.36
2017,21,0.053,308.29,29.69,47.41,38.55
2017,22,0.053,307.85,30.63,45.04,37.84
2017,23,0.052,307.7,31.39,41,36.19
2017,24,0.05,307.54,29.74,39.87,34.8
2017,25,0.048,307.05,27.56,41.81,34.69
2017,26,0.045,306.79,26.55,40.72,33.63
2017,27,0.043,306.88,25.71,38.37,32.03
2017,28,0.042,307.06,26.64,35.91,31.27
2017,29,0.042,306.95,27.84,40.64,34.23
2017,30,0.041,306.98,30.37,41.25,35.8
2017,31,0.042,307.05,33.49,41.11,37.29
2017,32,0.042,307.11,34.99,42.45,38.71
2017,33,0.043,307.13,36.61,46.82,41.72
2017,34,0.044,307.1,39.51,53.06,46.28
2017,35,0.046,307.1,41.57,57.49,49.53
2017,36,0.048,307.17,43.61,58.29,50.95
2017,37,0.05,307.29,42.39,58.18,50.29
