year,week,SMN,SMT,VCI,TCI,VHI
1995,36,0.048,306.64,27.07,63.74,45.41
1995,37,0.049,306.95,24.24,64.86,44.55
1995,38,0.052,307.81,24.11,55.06,39.58
1995,39,0.056,308.76,24.09,44.18,34.14
1995,40,0.06,309.36,21.18,39.84,30.51
1995,41,0.065,309.89,19.81,37.95,28.88
1995,42,0.071,310.61,19.61,34.67,27.14
1995,43,0.077,311.48,20.8,28.41,24.6
1995,44,0.083,312.02,22.39,23.22,22.81
1995,45,0.086,312.24,23.14,20.72,21.93
1995,46,0.088,312.57,23.09,18.28,20.68
1995,47,0.089,312.78,21.77,17.07,19.42
1995,48,0.088,312.91,18.75,15.68,17.22
1995,49,0.086,312.75,15.16,18.11,16.63
1995,50,0.083,312.63,13.43,21.89,17.66
1995,51,0.081,312.79,11.24,21.81,16.52
1995,52,0.078,312.93,9.61,21.03,15.32
1996,1,0.075,313,6.74,22.55,14.64
1996,2,0.074,313.27,7.17,24.88,16.02
1996,3,0.075,313.75,8.82,24.8,16.81
1996,4,0.075,314.17,10.9,26.2,18.55
1996,5,0.074,314.61,13.33,27.33,20.33
1996,6,0.074,315.06,15.33,26.84,21.08
1996,7,0.073,315.57,15.97,25.81,20.89
1996,8,0.071,316.06,14.61,25.44,20.02
1996,9,0.068,316.06,10.59,32.95,21.77
1996,10,0.066,315.91,7.02,42.37,24.7
1996,11,0.066,316.45,8.19,37.73,22.96
1996,12,0.066,316.54,10.66,35.73,23.19
1996,13,0.065,315.88,11.19,39.61,25.4
1996,14,0.064,314.9,12.39,44.31,28.35
1996,15,0.064,313.51,14.83,50.05,32.44
1996,16,0.064,311.35,16.6,62.32,39.46
1996,17,0.062,308.23,17.2,78.54,47.87
1996,18,0.063,305.85,19.85,84.14,51.99
1996,19,0.065,304.1,24.23,86.09,55.16
1996,20,0.066,302.66,25.98,87.5,56.74
1996,21,0.066,301,24.97,91.49,58.23
1996,22,0.064,299.31,24.22,96.11,60.16
1996,23,0.064,298.71,26.3,97.28,61.79
1996,24,0.066,299.21,30.98,96.76,63.87
1996,25,0.065,299.57,33.97,96.59,65.28
1996,26,0.062,299.71,36.19,95.99,66.09
1996,27,0.06,300.13,38.57,95.56,67.07
1996,28,0.057,300.93,39.16,92.21,65.68
1996,29,0.055,301.65,39.66,87.09,63.37
1996,30,0.052,302.19,39.99,82.95,61.47
1996,31,0.051,303.14,43.76,74.3,59.03
1996,32,0.052,304.35,48.86,62.84,55.85
1996,33,0.052,305.77,51.65,49.21,50.43
1996,34,0.052,306.89,51,41.54,46.27
1996,35,0.053,308.08,50.16,32.13,41.15
1996,36,0.055,309.4,50.95,19.9,35.42
1996,37,0.057,310.51,48.06,12.65,30.36
1996,38,0.059,311.25,42.86,10.01,26.43
1996,39,0.062,311.92,37.33,8.07,22.7
1996,40,0.065,312.26,31.45,10.68,21.07
1996,41,0.07,312.9,29.2,11.21,20.21
1996,42,0.075,313.53,26.95,10.49,18.72
1996,43,0.079,313.8,25.14,10.24,17.69
1996,44,0.082,313.86,23.62,9.7,16.66
1996,45,0.084,313.77,21.73,9.52,15.63
1996,46,0.084,313.54,19.46,10.93,15.19
1996,47,0.084,313.35,17.55,12.59,15.07
1996,48,0.084,313.19,15.99,13.41,14.7
1996,49,0.084,313.3,15,12.9,13.95
1996,50,0.084,313.41,15.84,13.25,14.54
1996,51,0.084,313.58,15.71,12.23,13.97
1996,52,0.083,313.67,16.72,11.42,14.07
1997,1,0.082,313.62,16.34,13.23,14.78
1997,2,0.082,313.76,17.73,17.41,17.57
1997,3,0.082,314.1,19.63,19.52,19.58
1997,4,0.082,314.59,23.3,19.98,21.64
1997,5,0.084,315.18,28.88,18.99,23.94
1997,6,0.084,315.34,32.47,23.18,27.83
1997,7,0.084,315.2,35.43,32.11,33.77
1997,8,0.084,315.19,39.2,39.33,39.26
1997,9,0.083,315.13,40.18,47.68,43.93
1997,10,0.081,314.49,37.27,64.12,50.69
1997,11,0.079,313.74,34.94,79.63,57.28
1997,12,0.078,313.15,37.2,86.26,61.73
1997,13,0.078,312.26,40.35,89.25,64.8
1997,14,0.08,311.48,46.09,87.47,66.78
1997,15,0.082,310.46,53.63,84.56,69.09
1997,16,0.085,309.96,60.83,76.76,68.79
1997,17,0.087,309.58,66.27,66.31,66.29
1997,18,0.088,308.87,67.6,59.12,63.36
1997,19,0.087,308.28,64.22,53.26,58.74
1997,20,0.086,307.91,59.11,46.26,52.69
1997,21,0.084,307.82,55.73,38.46,47.1
1997,22,0.081,307.51,52.27,32.62,42.45
1997,23,0.076,306.57,47.71,33.55,40.63
1997,24,0.072,305.88,44.16,35.35,39.75
1997,25,0.068,305.66,43.18,30.87,37.03
1997,26,0.065,305.36,43.16,24.41,33.78
1997,27,0.062,305.16,45.09,23.91,34.5
1997,28,0.06,305.14,47.44,27.5,37.47
1997,29,0.058,305.26,50.19,32.01,41.1
1997,30,0.057,305.43,54.48,34.69,44.59
1997,31,0.056,305.58,58.47,38.62,48.54
1997,32,0.056,306.41,63.42,31.67,47.54
1997,33,0.057,307.53,68.75,20.89,44.82
1997,34,0.058,308.39,72.83,16.63,44.73
1997,35,0.059,308.65,72.23,22.33,47.28
1997,36,0.06,308.37,68.31,35.99,52.15
1997,37,0.063,308.19,66.57,46.37,56.47
1997,38,0.067,307.58,64.37,58.03,61.2
1997,39,0.072,306.15,61.02,74.31,67.67
1997,40,0.079,304.41,59.56,88.39,73.97
1997,41,0.09,303.24,62.8,94.94,78.87
1997,42,0.103,302.66,66.05,98.03,82.04
1997,43,0.116,302.14,70.77,99.48,85.13
1997,44,0.129,301.51,75.78,99.87,87.83
1997,45,0.14,301.52,80.72,99.84,90.28
1997,46,0.15,301.98,84.72,99.67,92.2
1997,47,0.158,302.63,87.36,99.29,93.32
1997,48,0.165,303.38,88.71,98.79,93.75
1997,49,0.169,304.46,89.4,97.9,93.65
1997,50,0.17,305.96,97.64,94.98,96.31
1997,51,0.168,307.31,97.82,88.02,92.92
1997,52,0.161,308.05,97.43,83.48,90.45
1998,1,0.155,308.91,98,80.4,89.2
1998,2,0.151,310.26,98.16,69.89,84.03
1998,3,0.146,311.65,98.35,57.12,77.74
1998,4,0.141,312.7,97.94,48.85,73.39
1998,5,0.136,313.46,97.79,44.72,71.25
1998,6,0.131,314.09,97.7,41.45,69.57
1998,7,0.125,314.77,96.72,37.63,67.17
1998,8,0.119,315.38,95.5,35.3,65.4
1998,9,0.116,316.04,95.31,32.76,64.03
1998,10,0.114,316.65,96.35,31.09,63.72
1998,11,0.113,317.3,96.92,24.53,60.73
1998,12,0.111,317.68,96.9,18.58,57.74
1998,13,0.107,317.27,96.22,20.16,58.19
1998,14,0.105,316.65,95.41,21.49,58.45
1998,15,0.102,315.85,93.96,22.66,58.31
1998,16,0.1,314.71,90.17,26.42,58.3
1998,17,0.097,313.38,85.09,30.18,57.64
1998,18,0.095,312.1,80.97,30.98,55.98
1998,19,0.095,311.06,78,30.06,54.03
1998,20,0.095,310.26,73.59,26.78,50.19
1998,21,0.092,309.5,69.24,24.6,46.92
1998,22,0.09,308.66,65.83,23.09,44.46
1998,23,0.086,307.63,63.06,24.39,43.73
1998,24,0.082,306.73,61.15,27.03,44.09
1998,25,0.077,305.73,58.66,30.05,44.36
1998,26,0.071,304.59,56.54,34.43,45.49
1998,27,0.067,303.81,56.34,43.74,50.04
1998,28,0.064,303.14,55.9,59.12,57.51
1998,29,0.061,302.81,56.94,69.89,63.41
1998,30,0.059,302.59,59.9,76.88,68.39
1998,31,0.058,302.56,63.17,81.62,72.4
1998,32,0.057,302.69,65.23,85.51,75.37
1998,33,0.057,303.29,69.52,85.88,77.7
1998,34,0.059,304.13,75.52,84.07,79.8
1998,35,0.062,304.99,80.22,81.53,80.88
1998,36,0.064,305.91,81.94,75.17,78.55
1998,37,0.068,306.69,81,68.28,74.64
1998,38,0.072,307.11,77.27,64.2,70.73
1998,39,0.076,307.2,70.66,62.34,66.5
1998,40,0.082,307.22,65.58,61.14,63.36
1998,41,0.091,307.49,64.64,58.87,61.75
1998,42,0.101,308.22,63.82,53.95,58.89
1998,43,0.11,309.01,65.48,47.49,56.49
1998,44,0.116,309.58,64.45,41.55,53
1998,45,0.119,309.86,62.03,39.14,50.58
1998,46,0.119,310.06,58.72,38.82,48.77
1998,47,0.118,310.05,54.48,40.97,47.72
1998,48,0.116,310.01,49.36,43.09,46.23
1998,49,0.114,310.4,45.27,43.17,44.22
1998,50,0.112,310.72,47.62,45.72,46.67
1998,51,0.109,310.88,45.15,47.74,46.45
1998,52,0.106,311.13,44.77,46.69,45.73
1999,1,0.104,311.43,45.79,47.6,46.7
1999,2,0.102,311.76,46.21,50.13,48.17
1999,3,0.1,312.05,46.08,53.5,49.79
1999,4,0.099,312.38,47.13,56.11,51.62
1999,5,0.098,312.9,50.59,55.29,52.94
1999,6,0.097,313.44,53.82,52.75,53.28
1999,7,0.095,313.78,55.4,54.12,54.76
1999,8,0.093,313.99,56.28,57.74,57.01
1999,9,0.091,314.21,54.88,61.48,58.18
1999,10,0.09,314.41,55.45,64.86,60.15
1999,11,0.089,314.42,56.5,68.72,62.61
1999,12,0.089,314.49,59.97,66.24,63.11
1999,13,0.089,314.38,63.51,60.33,61.92
1999,14,0.089,314.27,66.83,52.16,59.49
1999,15,0.088,313.75,67,47.11,57.05
1999,16,0.086,312.44,64.6,50.85,57.72
1999,17,0.084,310.68,60.97,55.72,58.35
1999,18,0.084,309.4,59.93,54.26,57.1
1999,19,0.084,308.56,57.51,50.51,54.01
1999,20,0.083,308.08,54.03,44.59,49.31
1999,21,0.081,307.66,51.06,39.61,45.34
1999,22,0.079,307.5,47.87,32.77,40.32
1999,23,0.075,307.06,44.51,29.62,37.07
1999,24,0.071,306.6,42.35,28.74,35.55
1999,25,0.067,305.94,41.04,28.05,34.55
1999,26,0.063,305.15,39.71,27.44,33.58
1999,27,0.059,304.79,38.98,29.38,34.18
1999,28,0.055,304.3,36.1,40.49,38.29
1999,29,0.052,304.05,35.81,50.31,43.06
1999,30,0.05,304.16,37.12,53.44,45.28
1999,31,0.049,304.75,40.65,50.59,45.62
1999,32,0.05,305.5,46.6,45.14,45.87
1999,33,0.052,306.17,51.62,42.16,46.89
1999,34,0.054,306.88,57.21,40.51,48.86
1999,35,0.056,307.43,59.66,41.73,50.69
1999,36,0.058,307.71,58.9,46.19,52.54
1999,37,0.061,308.05,57.89,48.12,53.01
1999,38,0.065,307.89,57.04,53.69,55.36
1999,39,0.07,307.41,54.89,59.52,57.2
1999,40,0.078,307.19,54.88,60.74,57.81
1999,41,0.088,307.49,57.55,58.67,58.11
1999,42,0.099,308.4,59.88,52.72,56.3
1999,43,0.109,309.37,61.2,45.22,53.21
1999,44,0.114,310,59.31,38.98,49.15
1999,45,0.116,310.56,56.66,34.37,45.52
1999,46,0.115,310.98,52.45,32,42.22
1999,47,0.113,311.52,47.62,28.86,38.24
1999,48,0.11,311.91,42.55,25.76,34.16
1999,49,0.108,312.23,39.27,24.27,31.77
1999,50,0.108,312.75,43.14,21.35,32.25
1999,51,0.107,313.05,43.52,19.17,31.34
1999,52,0.104,313.03,43.87,20.33,32.1
2000,1,0.102,313.03,43.57,23.33,33.45
2000,2,0.099,313.32,43.09,25.04,34.06
2000,3,0.097,313.75,43.25,25.49,34.37
2000,4,0.096,314.09,44.37,28,36.18
2000,5,0.095,314.22,46.99,33.62,40.31
2000,6,0.095,314.33,51.04,38.09,44.57
2000,7,0.095,314.48,55.09,42.32,48.71
2000,8,0.094,314.54,57.98,48.45,53.22
2000,9,0.092,314.41,57.43,57.7,57.57
2000,10,0.09,314.16,57.26,67.91,62.59
2000,11,0.088,313.57,54.91,80.73,67.82
2000,12,0.086,313.04,52.75,85.93,69.34
2000,13,0.082,312.73,48.81,82.06,65.43
2000,14,0.077,311.65,39.91,84.11,62.01
2000,15,0.071,310.22,28.7,85.35,57.03
2000,16,0.066,308.49,21.63,87.91,54.77
2000,17,0.065,306.46,23.42,90.23,56.82
2000,18,0.069,305.06,32.76,88.22,60.49
2000,19,0.077,304.33,45.35,83.73,64.54
2000,20,0.082,303.87,50.79,78.36,64.57
2000,21,0.084,303.67,52.86,71.6,62.23
2000,22,0.082,303.53,50.41,64.57,57.49
2000,23,0.077,303.66,46.52,58.11,52.32
2000,24,0.071,303.6,40.77,57.24,49
2000,25,0.064,303.59,33.91,54.24,44.08
2000,26,0.056,303.86,27.19,44.83,36.01
2000,27,0.05,303.91,21.92,43.36,32.64
2000,28,0.045,304.05,17.5,45.9,31.7
2000,29,0.04,304.22,14.07,49.27,31.67
2000,30,0.036,304.24,10.7,53.27,31.98
2000,31,0.033,304.69,8.91,51.82,30.37
2000,32,0.031,305.33,7.19,47.56,27.37
2000,33,0.029,305.76,4.88,47.76,26.32
2000,34,0.028,306.27,3.82,49.56,26.69
2000,35,0.029,306.79,3.4,51.75,27.57
2000,36,0.031,307.53,3.85,49.31,26.58
2000,37,0.036,308.32,5.77,44.88,25.33
2000,38,0.04,308.5,7.56,46.36,26.96
2000,39,0.045,308.46,10.38,48.07,29.22
2000,40,0.055,308.48,17.56,48.94,33.25
2000,41,0.068,308.58,27.75,49.8,38.77
2000,42,0.083,308.94,37.82,48.7,43.26
2000,43,0.096,309.27,44.61,46.3,45.46
2000,44,0.108,309.79,50.28,40.96,45.62
2000,45,0.119,310.4,56.59,36.18,46.39
2000,46,0.127,311.03,61.03,32.22,46.63
2000,47,0.133,311.58,63.75,28.92,46.34
2000,48,0.137,311.87,65.21,26.83,46.02
2000,49,0.138,312.15,65.1,25.89,45.49
2000,50,0.138,312.55,69.27,24.72,47
2000,51,0.132,312.75,67.41,24.03,45.72
2000,52,0.124,312.92,64.71,22.72,43.72
2001,1,0.117,313.12,62.15,22.3,42.23
2001,2,0.11,313.46,57.98,23.77,40.88
2001,3,0.105,313.71,53.96,26.76,40.36
2001,4,0.099,314.01,49.11,29.72,39.41
2001,5,0.094,314.52,46.04,29.75,37.9
2001,6,0.091,315.06,44.88,27.98,36.43
2001,7,0.088,315.75,43.5,24.2,33.85
2001,8,0.084,316.51,40.64,19.86,30.25
2001,9,0.081,317.16,38.39,18.1,28.24
2001,10,0.08,317.52,36.82,20.48,28.65
2001,11,0.078,317.2,34.37,27.67,31.02
2001,12,0.076,317.04,33.26,29.15,31.21
2001,13,0.075,317.41,33.21,19.59,26.4
2001,14,0.073,316.92,32.76,19.56,26.16
2001,15,0.071,315.6,30.51,26.21,28.36
2001,16,0.069,313.6,28.29,38.67,33.48
2001,17,0.068,311.02,28.76,52.55,40.65
2001,18,0.068,309.12,31.76,56.46,44.11
2001,19,0.07,307.58,34.34,58.22,46.28
2001,20,0.071,306.68,35.53,55.76,45.65
2001,21,0.071,306.34,35.74,50,42.87
2001,22,0.07,306.09,35.02,43.83,39.43
2001,23,0.068,305.65,33.69,41.17,37.43
2001,24,0.064,304.68,31.78,46.91,39.35
2001,25,0.061,304.71,31.84,41.62,36.73
2001,26,0.059,305.22,32.75,26.32,29.53
2001,27,0.055,305.1,32.47,24.75,28.61
2001,28,0.052,304.8,31.03,32.84,31.93
2001,29,0.05,304.91,31.53,37.63,34.58
2001,30,0.049,305.37,34.36,35.71,35.03
2001,31,0.048,305.92,37.36,33.79,35.57
2001,32,0.047,306.29,37.91,33.3,35.6
2001,33,0.047,306.69,38.6,33.8,36.2
2001,34,0.048,307.28,37.83,34.38,36.1
2001,35,0.048,307.51,34.69,40.71,37.7
2001,36,0.049,307.45,31.63,50.66,41.15
2001,37,0.051,307.39,30.62,58.16,44.39
2001,38,0.056,307.55,32.12,58.51,45.31
2001,39,0.06,307.44,31.77,59.76,45.76
2001,40,0.065,307.12,28.47,62.38,45.43
2001,41,0.071,307.04,27.38,63.14,45.26
2001,42,0.078,307.62,28.22,59.14,43.68
2001,43,0.086,308.67,31.3,50.23,40.77
2001,44,0.094,309.86,35.51,39.34,37.42
2001,45,0.099,310.64,36.62,32.97,34.8
2001,46,0.1,311.26,35.48,28.87,32.17
2001,47,0.099,311.84,31.76,25.2,28.48
2001,48,0.097,312.16,27.9,22.76,25.33
2001,49,0.095,312.03,24.36,25.68,25.02
2001,50,0.093,312.08,25.15,28.67,26.91
2001,51,0.092,312.28,25.09,28.89,26.99
2001,52,0.09,312.12,25.24,32.79,29.01
2002,1,0.089,311.87,24.89,40.73,32.81
2002,2,0.088,311.9,26.3,48.02,37.16
2002,3,0.088,312.09,28.11,52.69,40.4
2002,4,0.088,312.51,31.34,53.51,42.43
2002,5,0.088,313.13,34.68,51.12,42.9
2002,6,0.087,314.14,36.83,41.62,39.23
2002,7,0.084,314.92,36.4,36.2,36.3
2002,8,0.081,315.45,33.87,35.02,34.44
2002,9,0.079,315.77,31.68,37.56,34.62
2002,10,0.076,315.9,28.15,42.85,35.5
2002,11,0.073,315.69,22.64,49.52,36.08
2002,12,0.069,315.03,17.88,58.17,38.03
2002,13,0.067,314.29,15.58,61.45,38.52
2002,14,0.066,313.25,16.59,65.13,40.86
2002,15,0.068,312.13,21.56,65.23,43.4
2002,16,0.069,310.62,26.76,68.93,47.84
2002,17,0.07,308.8,31.78,72.62,52.2
2002,18,0.071,307.43,34.45,70.5,52.48
2002,19,0.072,307.09,35.06,62.18,48.62
2002,20,0.071,307.1,33,52.28,42.64
2002,21,0.069,306.61,29.1,47.73,38.41
2002,22,0.066,305.89,25.52,45.38,35.45
2002,23,0.062,305.59,23.2,41.63,32.41
2002,24,0.058,305.11,20.15,42.51,31.33
2002,25,0.054,304.73,18.12,40.78,29.45
2002,26,0.051,304.69,18.08,32.46,25.27
2002,27,0.049,304.83,19.45,28.09,23.77
2002,28,0.048,305.13,20.42,27.26,23.84
2002,29,0.046,305.26,20.59,31.92,26.25
2002,30,0.043,305.09,19.83,39.79,29.81
2002,31,0.042,305.07,19.4,45.71,32.55
2002,32,0.042,305.66,21.54,42.69,32.11
2002,33,0.043,306.42,24.22,38.38,31.3
2002,34,0.045,306.81,25.56,41.95,33.76
2002,35,0.047,307.22,28.82,45.68,37.25
2002,36,0.05,307.7,34.41,46.76,40.59
2002,37,0.054,307.91,36.3,50.66,43.48
2002,38,0.058,308.08,37.42,51.53,44.47
2002,39,0.063,308.29,37.61,49.63,43.62
2002,40,0.068,308.6,34.94,47.25,41.09
2002,41,0.073,308.82,31.47,47.08,39.28
2002,42,0.078,309.26,28.48,45.43,36.95
2002,43,0.083,309.81,26.5,41.26,33.88
2002,44,0.085,310.54,24.42,34.27,29.34
2002,45,0.086,311.07,21.73,29.83,25.78
2002,46,0.086,311.58,19.25,26.67,22.96
2002,47,0.085,312.2,16.89,22.57,19.73
2002,48,0.083,312.57,12.96,19.46,16.21
2002,49,0.081,312.86,9.8,17.8,13.8
2002,50,0.079,313.25,9.02,15.79,12.41
2002,51,0.079,313.48,8.84,13.97,11.41
2002,52,0.078,313.43,9.42,15.25,12.33
2003,1,0.076,313.36,9.83,18.27,14.05
2003,2,0.076,313.77,11.24,18.26,14.75
2003,3,0.077,314.27,13.91,17.83,15.87
2003,4,0.077,314.68,15.73,19.58,17.66
2003,5,0.076,315.01,16.95,22.79,19.87
2003,6,0.075,315.38,18.23,23.76,20.99
2003,7,0.075,316.13,21.42,19.86,20.64
2003,8,0.074,316.69,21.77,18.49,20.13
2003,9,0.071,316.9,16.58,21.83,19.21
2003,10,0.069,317.06,14.19,26.41,20.3
2003,11,0.068,317.21,14.28,27.21,20.75
2003,12,0.067,316.68,14.17,34.39,24.28
2003,13,0.064,315.84,10.61,40.72,25.67
2003,14,0.061,314.96,7.06,43.8,25.43
2003,15,0.058,313.62,5.76,48.62,27.19
2003,16,0.057,311.74,6.81,57.51,32.16
2003,17,0.057,309.75,9.66,63.25,36.45
2003,18,0.059,308.33,14.73,62.06,38.4
2003,19,0.062,307.23,19.29,59.87,39.58
2003,20,0.064,306.5,21.98,55.56,38.77
2003,21,0.064,305.76,21.45,52.98,37.21
2003,22,0.062,305.24,19.93,49.27,34.6
2003,23,0.059,304.87,18.21,46.49,32.35
2003,24,0.055,304.45,16.17,47.32,31.74
2003,25,0.052,304.15,15.05,45.76,30.41
2003,26,0.05,304.32,14.71,36.48,25.59
2003,27,0.047,304.69,14.85,30.2,22.53
2003,28,0.044,304.64,13.94,34.49,24.22
2003,29,0.042,304.62,13.13,40.6,26.86
2003,30,0.041,304.93,13.7,41.56,27.63
2003,31,0.043,305.37,23.01,41.44,32.22
2003,32,0.046,305.63,31.84,42.94,37.39
2003,33,0.043,306.52,25.43,36.58,31
2003,34,0.042,307.41,20.13,32.1,26.11
2003,35,0.044,308.36,21.16,26.69,23.92
2003,36,0.047,309.34,23.73,20.91,22.32
2003,37,0.049,310.06,22.61,19.8,21.2
2003,38,0.05,310.92,19.03,16.35,17.69
2003,39,0.053,311.85,16.55,12.09,14.32
2003,40,0.055,312.62,13.41,10.57,11.99
2003,41,0.057,313.34,9.29,9.86,9.57
2003,42,0.06,313.68,5.87,10.5,8.18
2003,43,0.062,313.86,4.3,10.54,7.42
2003,44,0.067,313.57,6.62,12.53,9.58
2003,45,0.069,312.93,6.33,16.32,11.33
2003,46,0.066,312.54,2.55,19.31,10.93
2003,47,0.065,312.05,1.42,23.77,12.59
2003,48,0.068,311.52,1.99,28.67,15.33
2003,49,0.071,311.36,3.32,32.38,17.85
2003,50,0.074,311.28,5.12,37.77,21.45
2003,51,0.077,311.43,7.21,39.36,23.28
2003,52,0.08,311.9,11.61,35.22,23.41
2004,1,0.082,312.29,15.11,33.81,24.46
2004,5,0.085,313.99,29.69,38,33.84
2004,6,0.086,314.78,34.78,32.17,33.48
2004,7,0.088,315.69,41.66,24.94,33.3
2004,8,0.091,316.45,50.53,20.64,35.58
2004,9,0.093,316.95,59.71,21.61,40.66
2004,10,0.096,317.33,67.08,24,45.54
2004,25,0.042,304.6,3.1,42.69,22.9
2004,26,0.041,304.4,4.05,36.75,20.4
2004,27,0.04,303.63,5.32,45.07,25.19
2004,28,0.039,302.93,6.22,58.84,32.53
2004,30,0.036,302.14,7.43,76.83,42.13
2004,31,0.036,302.48,7.99,77.07,42.53
2004,32,0.036,302.96,8.42,76.74,42.58
2004,33,0.036,303.58,8.88,77.41,43.14
2004,34,0.038,304.33,9.37,77.9,43.64
2004,35,0.04,305.54,11.07,71.53,41.3
2004,36,0.043,306.69,13.23,61.99,37.61
2004,37,0.044,306.44,11.47,69.84,40.66
2004,38,0.047,306.59,11.72,68.99,40.35
2004,39,0.051,307.38,13.12,59.19,36.15
2004,40,0.055,307.43,12.84,58.42,35.63
2004,41,0.061,307.62,13.98,57.7,35.84
2004,42,0.067,307.87,14.33,57.16,35.75
2004,43,0.073,307.99,15.96,55.73,35.84
2004,44,0.08,307.75,19.19,55.02,37.11
2004,45,0.087,307.26,22.55,58.35,40.45
2004,46,0.094,306.58,27.93,65.5,46.72
2004,47,0.1,306.54,31.54,68.97,50.26
2004,48,0.104,306.93,33.74,69.35,51.55
2004,49,0.106,307.18,34.47,73.32,53.9
2004,50,0.107,307.06,39.21,83.53,61.37
2004,51,0.108,307.69,41.61,84.42,63.01
2004,52,0.106,308.58,42.71,79,60.86
2005,1,0.103,308.94,42.4,81.98,62.19
2005,2,0.099,309.48,40.84,82.81,61.83
2005,3,0.097,310.26,39.66,79.88,59.77
2005,4,0.094,311.23,39.73,73.21,56.47
2005,5,0.092,312.26,41.05,64.73,52.89
2005,6,0.091,313.2,42.27,56.11,49.19
2005,7,0.089,313.98,43.06,50.92,46.99
2005,8,0.084,314.4,38.09,51.28,44.68
2005,9,0.078,314.56,29.3,56.11,42.7
2005,10,0.074,314.27,24.66,66.49,45.57
2005,11,0.074,314.22,25.01,71.16,48.09
2005,12,0.075,314.56,29.35,65.18,47.27
2005,13,0.075,313.88,33.19,67.12,50.15
2005,14,0.076,312.37,37.62,75.55,56.59
2005,15,0.077,309.96,41.48,86.39,63.93
2005,16,0.078,306.42,46.06,96.36,71.21
2005,17,0.082,303.87,54.92,97.77,76.35
2005,18,0.088,302.28,64.84,97.02,80.93
2005,19,0.096,301.39,72.83,95.61,84.22
2005,20,0.105,301.32,79.29,91.97,85.63
2005,21,0.111,301.51,83.36,85.93,84.64
2005,22,0.114,301.86,85.37,76.96,81.17
2005,23,0.113,301.64,86.32,74.15,80.24
2005,24,0.11,301.76,86.39,73.73,80.06
2005,25,0.104,302.07,85.69,70.14,77.91
2005,26,0.096,302.17,84.64,65.01,74.83
2005,27,0.09,302.52,83.96,61.46,72.71
2005,28,0.084,302.79,82.95,63.47,73.21
2005,29,0.079,302.93,82.35,67.12,74.74
2005,30,0.075,303.61,83.95,61.79,72.87
2005,31,0.073,304.2,86.12,58.63,72.37
2005,32,0.072,305,88.66,52.47,70.57
2005,33,0.071,305.97,90.86,45.13,68
2005,34,0.072,306.92,92.49,39.9,66.2
2005,35,0.073,307.69,93.04,37.61,65.32
2005,36,0.074,308.37,92.33,35.76,64.04
2005,37,0.075,308.77,88.92,37.65,63.29
2005,38,0.077,308.91,83.4,40.45,61.93
2005,39,0.08,309.02,76.24,41.23,58.74
2005,40,0.086,309.37,69.14,39.62,54.38
2005,41,0.094,309.93,66.39,37.79,52.09
2005,42,0.101,310.32,62.3,37.43,49.86
2005,43,0.106,310.78,59.53,34.54,47.03
2005,44,0.11,311.46,57.1,28.28,42.69
2005,45,0.111,312,54.02,23.79,38.9
2005,46,0.111,312.17,50.04,23.03,36.53
2005,47,0.11,312.15,46.42,23.94,35.18
2005,48,0.109,312.19,42.77,23.86,33.31
2005,49,0.108,312.46,40.21,22.88,31.55
2005,50,0.107,312.65,43.71,23.58,33.65
2005,51,0.104,312.84,41.65,22.91,32.28
2005,52,0.101,313.14,40.37,19.77,30.07
2006,1,0.097,313.59,39.37,14.49,26.93
2006,2,0.096,314.18,40.32,11.57,25.95
2006,3,0.094,314.66,38.95,11.32,25.14
2006,4,0.091,315.12,37.22,12.42,24.82
2006,5,0.089,315.59,38.1,13.42,25.76
2006,6,0.087,315.84,38.16,16.3,27.23
2006,7,0.084,315.85,36.97,22.37,29.67
2006,8,0.081,315.92,34.42,28.19,31.3
2006,9,0.078,316.24,31.57,31.24,31.4
2006,10,0.076,316.3,29.05,38.04,33.54
2006,11,0.075,316.34,28.51,40.48,34.49
2006,12,0.075,316.87,31.36,31.51,31.44
2006,13,0.076,316.9,34.85,25.82,30.33
2006,14,0.076,316.43,38.28,24.79,31.53
2006,15,0.077,315.52,43.68,26.72,35.2
2006,16,0.077,314.24,46.62,31.54,39.08
2006,17,0.078,312.88,49.24,34.98,42.11
2006,18,0.078,311.11,49.71,39.64,44.68
2006,19,0.078,309.65,47.68,41.66,44.67
2006,20,0.077,308.54,43.37,40.76,42.06
2006,21,0.075,307.77,41.06,38.51,39.79
2006,22,0.074,307.32,39.71,33.96,36.84
2006,23,0.071,306.66,38.07,32.44,35.25
2006,24,0.068,306.15,37.11,32.32,34.71
2006,25,0.066,306,37.39,26.62,32.01
2006,26,0.061,305.31,36.23,24.41,30.32
2006,27,0.057,304.82,34.94,28,31.47
2006,28,0.054,304.54,33.65,35.97,34.81
2006,29,0.052,304.85,35.01,37.67,36.34
2006,30,0.051,305.63,38.74,31.19,34.97
2006,31,0.05,306.18,42.11,29.53,35.82
2006,32,0.049,306.45,43.52,30.73,37.13
2006,33,0.049,306.71,43.81,33.3,38.55
2006,34,0.049,306.84,42.79,41.22,42.01
2006,35,0.05,306.78,40.19,52.8,46.49
2006,36,0.052,306.99,40.08,58.04,49.06
2006,37,0.055,307.28,41.7,59.72,50.71
2006,38,0.059,307.28,40.67,61.97,51.32
2006,39,0.063,307.16,37.72,62.68,50.2
2006,40,0.068,307.17,36.07,61.36,48.72
2006,41,0.074,307.02,33.31,62.75,48.03
2006,42,0.08,307.04,31.16,63.26,47.21
